canyon_id,road_id,width,avg_height,aspect_ratio,road_length,orientation_rad,lat,lon
93187,121073,15.0,54.0,3.6,12.726681082289476,-1.9935041008914525,45.48371035,9.188440449999998
93192,121078,15.0,54.0,3.6,12.726681082289476,1.1480885526983409,45.48371035,9.188440449999998
145722,184237,15.0,53.625,3.575,69.24347269953648,1.5535600562372809,45.483190542125726,9.190386567590727
186110,229204,15.0,53.625,3.575,69.2434726995365,-1.588032597352513,45.48319054212571,9.190386567590723
242642,300838,15.0,12.0,0.8,22.868904253735867,-1.9267975299238815,45.4844217,9.1884974
242645,300841,15.0,12.0,0.8,22.868904253735867,1.2147951236659114,45.4844217,9.1884974
230768,284523,15.0,21.75,1.45,14.047747171421896,-1.7267452478847627,45.4848609,9.189123299999999
230771,284526,15.0,21.75,1.45,14.047747171421896,1.4148474057050304,45.4848609,9.189123299999999
57015,73879,15.0,13.0,0.8666666666666667,23.230698866687003,-0.1932567717646039,45.483721430565744,9.191000597335751
242618,300811,15.0,34.0,2.2666666666666666,31.99396818341922,-0.5633109094393807,45.48421770553924,9.188373602453229
242660,300856,15.0,34.0,2.2666666666666666,31.99396818341922,2.5782817441504124,45.48421770553924,9.188373602453229
99560,129048,15.0,29.33333333333333,1.9555555555555555,32.549887464082964,1.3518681219095492,45.483082670447196,9.189302232550713
117038,149583,15.0,29.33333333333333,1.9555555555555555,32.549887464082964,-1.789724531680244,45.483082670447196,9.189302232550713
242614,300807,15.0,56.0,3.733333333333333,51.41747192248092,0.746812000831519,45.48404673671933,9.188331418628916
242658,300854,15.0,56.0,3.733333333333333,51.41747192248093,-2.3947806527582745,45.48404673671933,9.188331418628918
117003,149489,15.0,18.5,1.2333333333333334,71.47387752774067,-2.119726590169704,45.48489671867108,9.19020461735713
219302,269311,15.0,18.5,1.2333333333333334,71.47387752774067,1.0218660634200891,45.48489671867108,9.19020461735713
242639,300835,15.0,12.0,0.8,3.049280173615135,-0.7216109946884701,45.48449442948536,9.188522532447115
242644,300840,15.0,12.0,0.8,3.049280173615135,2.419981658901323,45.48449442948536,9.188522532447115
242646,300842,15.0,12.0,0.8,11.434649615003783,-2.834061133355033,45.484343299999985,9.18841265
242652,300848,15.0,12.0,0.8,11.434649615003783,0.3075315202347602,45.484343299999985,9.18841265
93184,121070,15.0,54.0,3.6,8.62219455953628,1.3122929108628425,45.48364755,9.1884071
93191,121077,15.0,54.0,3.6,8.62219455953628,-1.8292997427269504,45.48364755,9.1884071
56975,73831,15.0,54.0,3.6,11.203968703865812,-0.7270082425302474,45.483697257132846,9.18837940444798
93193,121079,15.0,54.0,3.6,11.203968703865812,2.414584411059546,45.483697257132846,9.18837940444798
56981,73838,15.0,54.0,3.6,49.47580614189793,-0.6349119471154161,45.48384736051414,9.188290380273182
93189,121075,15.0,54.0,3.6,49.475806141897934,2.506680706474377,45.48384736051414,9.188290380273182
242653,300849,15.0,12.0,0.8,9.50283488744564,-2.525497862479695,45.48431606528951,9.1883284612354
242665,300861,15.0,12.0,0.8,9.50283488744564,0.6160947911100982,45.48431606528951,9.1883284612354
230739,284481,15.0,21.75,1.45,6.429595132097476,-2.131199530058625,45.485016749999986,9.189707949999999
230755,284497,15.0,21.75,1.45,6.429595132097476,1.0103931235311678,45.485016749999986,9.189707949999999
93185,121071,15.0,54.0,3.6,18.206634929210164,-1.7098666925868775,45.483565758642996,9.18838083495468
115288,147568,15.0,54.0,3.6,18.206634929210164,1.4317259610029156,45.48356575864301,9.188380834954682
99557,129045,15.0,29.33333333333333,1.9555555555555555,8.384909670131341,1.590711899119318,45.483001300000005,9.189358649999999
99574,129062,15.0,29.33333333333333,1.9555555555555555,8.384909670131341,-1.550880754470475,45.483001300000005,9.189358649999999
56977,73833,15.0,54.0,3.6,19.327184211945475,-0.7280666464709049,45.483761217408436,9.188277010911946
56976,73832,15.0,54.0,3.6,19.32718421194547,2.413526007118888,45.483761217408436,9.188277010911946
117001,149487,15.0,21.75,1.45,55.78946454505437,-1.492898932492715,45.484913049999996,9.1903922
117013,149515,15.0,21.75,1.45,55.78946454505437,1.6486937210970778,45.484913049999996,9.1903922
242616,300809,15.0,12.0,0.8,6.287627830419633,0.7297206232511381,45.484284699999996,9.188273149999997
242664,300860,15.0,12.0,0.8,6.287627830419633,-2.411872030338655,45.484284699999996,9.188273149999997
57008,73869,15.0,13.0,0.8666666666666667,28.754417865443585,3.1063690237434862,45.48380995113881,9.191164661047909
