canyon_id,road_id,width,avg_height,aspect_ratio,road_length,orientation_rad,lat,lon
72,21882,15.0,17.5625,1.1708333333333334,21.63782116057732,-0.5311880749524702,45.48466859765606,9.205425347557057
73,21883,15.0,15.38888888888889,1.025925925925926,9.235026336833696,2.888305442147066,45.484793345209376,9.205419571395984
74,21884,15.0,14.25,0.95,6.888565248389968,0.8159377034808442,45.484878100002206,9.2053376
75,21885,15.0,14.0,0.9333333333333332,9.934242919522603,2.839105243767673,45.48487415037074,9.205275522024115
76,21886,15.0,12.25,0.8166666666666667,10.244595002633003,1.2249165923113652,45.484911050008165,9.2052479
77,21887,15.0,12.25,0.8166666666666667,5.889625378182752,-2.9758082846737888,45.48487841302738,9.205206121708375
78,21888,15.0,14.25,0.95,6.876857288482643,-2.283673610567208,45.48484310649621,9.205117231322095
79,21891,15.0,17.8125,1.1875,27.04637164219887,-1.281227587650587,45.48474677584777,9.205100620021561
80,21892,15.0,18.357142857142858,1.223809523809524,21.523362065479787,0.1544043633010199,45.48467586208405,9.20525295281039
81,25728,15.0,20.33333333333333,1.3555555555555554,56.9175474360281,0.9090275698540864,45.48481700017745,9.207718700000001
82,25729,15.0,20.0,1.3333333333333333,94.31039789957984,-2.193473598091483,45.48443435051656,9.20731455
83,25730,15.0,27.3,1.82,7.143731877706774,-1.1001526498859069,45.48493935000358,9.20755245
84,25731,15.0,23.666666666666668,1.577777777777778,44.44334792692591,0.177053775837087,45.484984050005394,9.207734399999998
85,25732,15.0,26.05555555555556,1.7370370370370372,44.48499531106433,-2.9512732564333666,45.48526220000624,9.208322599999997
86,25733,15.0,25.5,1.7,14.612455544870578,2.4771616458896544,45.48531321313499,9.208463925459743
87,25737,15.0,20.96153846153846,1.3974358974358974,228.73757408043912,2.526512653258288,45.48584378576072,9.208782859604465
88,25741,15.0,22.4,1.4933333333333332,115.63670422287105,2.522351140534559,45.48634215039649,9.211624749999999
89,25742,15.0,19.9,1.3266666666666669,37.10032017605597,-2.231410768450792,45.48540635007553,9.208311649999999
90,25743,15.0,22.5,1.5,47.91640227159554,0.933276336522292,45.48561985013048,9.208542
91,25744,15.0,23.666666666666668,1.577777777777778,31.703081393688933,-1.5906098832158615,45.4850503551566,9.207504570305005
92,25745,15.0,22.27777777777778,1.4851851851851852,76.77548367732402,-3.0894826124285006,45.485093263087315,9.207210082326613
93,27459,15.0,27.416666666666668,1.827777777777778,26.82812233111996,0.1730879092517983,45.48494485000188,9.2074192
94,29798,15.0,15.26923076923077,1.017948717948718,212.73561314606832,0.9369553203222356,45.483515502586094,9.206372599999998
95,29887,15.0,20.428571428571427,1.3619047619047615,13.55390910131998,2.528763270770312,45.48452395000535,9.206218499999999
96,29888,15.0,18.75,1.25,85.13790188159636,-0.6346126002071253,45.48434045022424,9.206576249999998
97,29889,15.0,19.375,1.2916666666666667,9.83110194771005,-2.19060632098242,45.48447418786263,9.20624267424995
98,29890,15.0,20.428571428571427,1.3619047619047615,10.84589024899377,0.950927101804311,45.48452718785437,9.206296624322363
99,29891,15.0,18.75,1.25,85.13790188159636,2.506980053382668,45.48434045022424,9.206576249999998
100,29892,15.0,17.25,1.15,16.738190754969708,-0.6310875321564873,45.48415040000858,9.206944899999998
101,29893,15.0,18.83333333333333,1.2555555555555555,12.0803882974,0.9502742373719034,45.48421245879959,9.206915732470733
102,29894,15.0,16.88888888888889,1.125925925925926,8.602986122167366,-2.1907406215671954,45.48415945684097,9.206861736327602
103,29898,15.0,15.25,1.0166666666666666,16.825769039947147,2.497891117824281,45.48360564584168,9.208016398719627
104,29899,15.0,15.25,1.0166666666666666,7.413654163941425,0.9507170266964006,45.48359281218707,9.208096125699202
105,29900,15.0,14.6,0.9733333333333332,9.533665139691957,-2.189918221060278,45.483549352917514,9.208051944168549
106,29904,15.0,23.125,1.5416666666666667,10.070154188429433,0.9158744053620343,45.48498355000561,9.207903349999999
